id,captured_at,compass_angle,creator_id,is_pano,sequence_id,lon,lat,organization_id,gvi,gvi_percent,blend_image_path
463779521350837,1496321856000,90.0,111480967750226,False,66XXu-2_kdfCWDJphfOXIA,55.30437111854553,25.243385880672264,1805883732926354.0,0.0544331868489583,5.44331868489583,/Users/makotoinoue/work/notebooks/uob/zensvi/data/segmentation/images/batch_8/463779521350837_blend.png
471525783959259,1591514759000,280.21809177586,104723918435539,False,SbrYlPyxCVbME-X7D0UQWQ,55.30465006828308,25.241110205886585,,0.0080057779947916,0.80057779947916,/Users/makotoinoue/work/notebooks/uob/zensvi/data/segmentation/images/batch_12/471525783959259_blend.png
1154427391741674,1580454110000,192.19559004013,104723918435539,False,AYFcNTu5jCJIdOUk_gNI_A,55.30586779117584,25.23984861941554,,0.0182037353515625,1.82037353515625,/Users/makotoinoue/work/notebooks/uob/zensvi/data/segmentation/images/batch_2/1154427391741674_blend.png
383216106368695,1534162589678,164.0,105455461693813,False,6oD1Js4ESgeGho6Pe_xa-A,55.29823422431946,25.23840748346184,492619558525608.0,0.005322774251302,0.5322774251301999,/Users/makotoinoue/work/notebooks/uob/zensvi/data/segmentation/images/batch_11/383216106368695_blend.png
143676557741173,1496390944000,107.19359931721,111480967750226,False,rt0MAmgC48NeO6--yeeXyQ,55.30617356300354,25.2407171745827,1805883732926354.0,0.0004730224609375,0.04730224609375,/Users/makotoinoue/work/notebooks/uob/zensvi/data/segmentation/images/batch_8/143676557741173_blend.png
284044763440347,1613727696500,207.65638662774,104723918435539,False,d6pbfqyf2ifjmfjwl025zt,55.2972686290741,25.243036526117947,,0.0017433166503906,0.17433166503906,/Users/makotoinoue/work/notebooks/uob/zensvi/data/segmentation/images/batch_6/284044763440347_blend.png
805245760382562,1496323180000,10.672916684239,111480967750226,False,TF3BEAWJMEZwTV3MhVZxIQ,55.308818221092224,25.2485387436829,1805883732926354.0,0.0331912570529513,3.31912570529513,/Users/makotoinoue/work/notebooks/uob/zensvi/data/segmentation/images/batch_6/805245760382562_blend.png
962995607865680,1496321285000,111.83083135302,111480967750226,False,hV5bl4CmD45odw60xPTCvA,55.30221998691559,25.2410374224077,1805883732926354.0,0.0004696316189236,0.04696316189236,/Users/makotoinoue/work/notebooks/uob/zensvi/data/segmentation/images/batch_1/962995607865680_blend.png
1115230646414589,1715514967834,76.35350847244263,106609934906640,False,KxYIoBLUPCHO4Sb2VeRE85,55.30287444591522,25.2386840664345,,0.0177586873372395,1.7758687337239498,/Users/makotoinoue/work/notebooks/uob/zensvi/data/segmentation/images/batch_7/1115230646414589_blend.png
1348382668966734,1647838430600,201.31343008274803,104723918435539,False,SgWq2Qr8Cle1vmU97DwZOR,55.30460715293884,25.235462078383023,,0.001080830891927,0.1080830891927,/Users/makotoinoue/work/notebooks/uob/zensvi/data/segmentation/images/batch_4/1348382668966734_blend.png
