shade_06,shade_08,shade_10,shade_12,shade_14,shade_16,shade_18,shade_avg,length,mid_lat,mid_lon
0.0,0.0697,0.0515,0.3363,0.7806,0.7133,0.0,0.27877142857142856,49.816,25.238394568264514,55.292951598572195
0.0,0.9499,1.0,0.0,0.0,0.0,0.0,0.27855714285714284,27.706,25.23811575,55.2937496
0.0,0.8031,0.1084,0.0,0.7556,0.975,0.0,0.37744285714285714,61.367,25.23816027783208,55.29343487922127
0.0,0.8435,0.7892,0.0,0.0,0.0816,0.0,0.24490000000000003,84.036,25.23766702696939,55.293514386259204
0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.2857142857142857,3.89,25.23860555,55.30274265
0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.2857142857142857,26.681,25.23847452501054,55.302711037543375
0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.2857142857142857,14.374,25.238557800089172,55.30280886163961
0.0,0.9582,0.0,0.0,0.0,1.0,0.0,0.2797428571428572,20.055,25.2412336,55.29808855
0.0,0.0,0.1683,0.5721,0.2933,0.9474,0.0,0.2830142857142857,80.392,25.240891203762313,55.298238548880704
0.0,0.4393,0.4593,0.393,0.0,1.0,0.0,0.32737142857142854,77.314,25.240994747643416,55.297814583055626
0.0,0.0,1.0,1.0,0.9305,1.0,0.0,0.5615,41.623,25.2414611,55.30253575
0.0,0.9206,0.1455,0.2763,0.4106,0.6934,0.0,0.3494857142857143,47.098,25.24141114652224,55.30291572390603
0.0,0.5706,1.0,1.0,1.0,1.0,0.0,0.6529428571428572,41.956,25.24124438833551,55.30287383519034
0.0,1.0,1.0,0.0,0.0,0.1971,0.0,0.3138714285714285,8.155,25.2435015,55.3002275
0.0,0.4569,0.1614,0.0,0.0,1.0,0.0,0.2311857142857143,30.655,25.2433482,55.3001353
0.0,0.3884,0.2818,0.0,0.0,0.0036,0.0,0.09625714285714286,25.08,25.24335853222179,55.300224886423216
0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.2857142857142857,5.135,25.242099,55.303225
0.0,1.0,0.4883,0.0,0.0,0.0,0.0,0.2126142857142857,12.232,25.2420238,55.30320175
0.0,1.0,0.1421,0.0394,0.2134,0.6911,0.0,0.29800000000000004,36.682,25.241962500463508,55.303092876884584
0.0,1.0,0.2436,0.0,0.0,1.0,0.0,0.3205142857142857,12.451,25.2399865,55.3025263
0.0,1.0,1.0,0.5537,0.0,1.0,0.0,0.5076714285714286,24.81,25.24014895,55.30257154999999
0.0,1.0,1.0,0.0168,0.2799,1.0,0.0,0.47095714285714285,24.437,25.240132286757405,55.30247543987778
0.0,0.0792,0.4884,0.5155,0.0,0.7761,0.0,0.2656,17.017,25.2418094,55.2992363
0.0,0.9087,1.0,1.0,0.0,1.0,0.0,0.5583857142857143,13.458,25.2416865,55.2991693
0.0,0.0,1.0,1.0,0.1378,0.06,0.0,0.31397142857142857,17.355,25.24173214903412,55.2992851546085
0.0,0.0,1.0,1.0,0.9742,0.8515,0.0,0.5465285714285714,39.409,25.2398423,55.3003398
0.0,0.0,0.3334,0.6789,0.875,1.0,0.0,0.41247142857142854,50.203,25.23964815,55.30073015
0.0,0.3315,0.2306,0.5036,0.92,1.0,0.0,0.4265285714285714,22.12,25.23984465,55.3005656
0.0,0.6396,0.0,0.0,0.0,1.0,0.0,0.23422857142857142,19.429,25.24043665,55.30042175
0.0,0.0,0.0,0.0,0.0,0.5458,0.0,0.07797142857142857,15.873,25.2404789,55.3005375
0.0,0.0,0.6465,0.7495,0.6486,0.9868,0.0,0.43305714285714286,94.758,25.24071805,55.30005525
